   z        r        Bz       Br       Btot
 127.000   35.000  0.02545  0.01091  0.02769
 128.000   35.000  0.02494  0.01060  0.02710
 129.000   35.000  0.02444  0.01030  0.02653
 130.000   35.000  0.02396  0.01002  0.02597
 131.000   35.000  0.02349  0.00974  0.02543
 132.000   35.000  0.02303  0.00947  0.02490
 133.000   35.000  0.02258  0.00922  0.02439
 134.000   35.000  0.02215  0.00897  0.02389
 135.000   35.000  0.02172  0.00872  0.02341
 136.000   35.000  0.02131  0.00849  0.02293
 137.000   35.000  0.02090  0.00826  0.02247
 138.000   35.000  0.02050  0.00805  0.02203
 139.000   35.000  0.02012  0.00783  0.02159
 140.000   35.000  0.01974  0.00763  0.02116
 141.000   35.000  0.01937  0.00743  0.02075
 142.000   35.000  0.01901  0.00724  0.02035
 143.000   35.000  0.01866  0.00705  0.01995
 144.000   35.000  0.01832  0.00687  0.01957
 145.000   35.000  0.01799  0.00670  0.01919
 146.000   35.000  0.01766  0.00653  0.01883
 147.000   35.000  0.01734  0.00637  0.01847
 148.000   35.000  0.01703  0.00621  0.01813
 149.000   35.000  0.01673  0.00605  0.01779
 150.000   35.000  0.01643  0.00590  0.01746
 151.000   35.000  0.01614  0.00576  0.01713
 152.000   35.000  0.01585  0.00562  0.01682
 153.000   35.000  0.01558  0.00548  0.01651
 154.000   35.000  0.01530  0.00535  0.01621
 155.000   35.000  0.01504  0.00522  0.01592
 156.000   35.000  0.01478  0.00510  0.01563
 157.000   35.000  0.01453  0.00498  0.01535
 158.000   35.000  0.01428  0.00486  0.01508
 159.000   35.000  0.01404  0.00474  0.01482
 160.000   35.000  0.01380  0.00463  0.01456
 161.000   35.000  0.01357  0.00453  0.01430
 162.000   35.000  0.01334  0.00442  0.01405
 163.000   35.000  0.01312  0.00432  0.01381
 164.000   35.000  0.01290  0.00422  0.01357
 165.000   35.000  0.01269  0.00413  0.01334
 166.000   35.000  0.01248  0.00403  0.01311
 167.000   35.000  0.01227  0.00394  0.01289
 168.000   35.000  0.01207  0.00385  0.01267
 169.000   35.000  0.01188  0.00377  0.01246
 170.000   35.000  0.01169  0.00368  0.01226
 171.000   35.000  0.01150  0.00360  0.01205
 172.000   35.000  0.01132  0.00352  0.01185
 173.000   35.000  0.01114  0.00345  0.01166
 174.000   35.000  0.01096  0.00337  0.01147
 175.000   35.000  0.01079  0.00330  0.01128
 176.000   35.000  0.01062  0.00323  0.01110
 177.000   35.000  0.01046  0.00316  0.01092
 178.000   35.000  0.01029  0.00309  0.01075
 179.000   35.000  0.01013  0.00303  0.01058
 180.000   35.000  0.00998  0.00296  0.01041
 181.000   35.000  0.00983  0.00290  0.01025
 182.000   35.000  0.00968  0.00284  0.01009
 183.000   35.000  0.00953  0.00278  0.00993
 184.000   35.000  0.00939  0.00273  0.00977
 185.000   35.000  0.00925  0.00267  0.00962
 186.000   35.000  0.00911  0.00262  0.00948
 187.000   35.000  0.00897  0.00256  0.00933
 188.000   35.000  0.00884  0.00251  0.00919
 189.000   35.000  0.00871  0.00246  0.00905
 190.000   35.000  0.00858  0.00241  0.00891
 191.000   35.000  0.00846  0.00236  0.00878
 192.000   35.000  0.00833  0.00232  0.00865
 193.000   35.000  0.00821  0.00227  0.00852
 194.000   35.000  0.00809  0.00223  0.00840
 195.000   35.000  0.00798  0.00218  0.00827
 196.000   35.000  0.00786  0.00214  0.00815
 197.000   35.000  0.00775  0.00210  0.00803
 198.000   35.000  0.00764  0.00206  0.00792
 199.000   35.000  0.00754  0.00202  0.00780
 200.000   35.000  0.00743  0.00198  0.00769
   0.000   36.000 -0.38565  0.00020  0.38565
   1.000   36.000 -0.38880  0.00283  0.38881
   2.000   36.000 -0.39811  0.00379  0.39813
   3.000   36.000 -0.41312  0.00144  0.41312
   4.000   36.000 -0.43307  0.00582  0.43311
   5.000   36.000 -0.45683  0.01945  0.45725
   6.000   36.000 -0.48288  0.04073  0.48459
   7.000   36.000 -0.50928  0.07054  0.51414
   8.000   36.000 -0.53378  0.10923  0.54484
   9.000   36.000 -0.55394  0.15647  0.57561
  10.000   36.000 -0.56735  0.21111  0.60535
  11.000   36.000 -0.57197  0.27120  0.63301
  12.000   36.000 -0.56638  0.33415  0.65760
  13.000   36.000 -0.55001  0.39698  0.67831
  14.000   36.000 -0.52325  0.45669  0.69452
  15.000   36.000 -0.48734  0.51064  0.70587
  16.000   36.000 -0.44415  0.55682  0.71226
  17.000   36.000 -0.39594  0.59398  0.71385
  18.000   36.000 -0.34497  0.62170  0.71099
  19.000   36.000 -0.29331  0.64021  0.70420
  20.000   36.000 -0.24269  0.65025  0.69406
  21.000   36.000 -0.19438  0.65286  0.68118
  22.000   36.000 -0.14925  0.64919  0.66613
  23.000   36.000 -0.10781  0.64043  0.64944
  24.000   36.000 -0.07030  0.62764  0.63157
  25.000   36.000 -0.03673  0.61180  0.61290
  26.000   36.000 -0.00697  0.59372  0.59376
  27.000   36.000  0.01917  0.57409  0.57441
  28.000   36.000  0.04198  0.55346  0.55505
  29.000   36.000  0.06172  0.53227  0.53584
  30.000   36.000  0.07871  0.51088  0.51690
  31.000   36.000  0.09321  0.48955  0.49834
  32.000   36.000  0.10549  0.46849  0.48022
  33.000   36.000  0.11581  0.44785  0.46258
  34.000   36.000  0.12439  0.42775  0.44547
  35.000   36.000  0.13144  0.40828  0.42891
  36.000   36.000  0.13714  0.38947  0.41291
  37.000   36.000  0.14165  0.37137  0.39747
  38.000   36.000  0.14512  0.35400  0.38259
  39.000   36.000  0.14769  0.33736  0.36827
  40.000   36.000  0.14947  0.32144  0.35449
  41.000   36.000  0.15056  0.30625  0.34126
  42.000   36.000  0.15106  0.29176  0.32854
  43.000   36.000  0.15104  0.27795  0.31633
  44.000   36.000  0.15057  0.26480  0.30462
  45.000   36.000  0.14972  0.25230  0.29338
  46.000   36.000  0.14855  0.24041  0.28260
  47.000   36.000  0.14709  0.22910  0.27226
  48.000   36.000  0.14540  0.21836  0.26234
  49.000   36.000  0.14350  0.20816  0.25283
  50.000   36.000  0.14145  0.19848  0.24372
  51.000   36.000  0.13925  0.18928  0.23498
  52.000   36.000  0.13694  0.18054  0.22660
  53.000   36.000  0.13455  0.17225  0.21857
  54.000   36.000  0.13208  0.16438  0.21087
  55.000   36.000  0.12956  0.15690  0.20348
  56.000   36.000  0.12701  0.14980  0.19640
  57.000   36.000  0.12443  0.14306  0.18960
  58.000   36.000  0.12184  0.13666  0.18309
  59.000   36.000  0.11924  0.13058  0.17684
  60.000   36.000  0.11666  0.12481  0.17084
  61.000   36.000  0.11408  0.11932  0.16508
  62.000   36.000  0.11152  0.11411  0.15956
  63.000   36.000  0.10899  0.10915  0.15425
  64.000   36.000  0.10649  0.10444  0.14916
  65.000   36.000  0.10402  0.09997  0.14427
  66.000   36.000  0.10159  0.09571  0.13958
  67.000   36.000  0.09920  0.09166  0.13507
  68.000   36.000  0.09685  0.08781  0.13073
  69.000   36.000  0.09455  0.08414  0.12657
  70.000   36.000  0.09229  0.08065  0.12256
  71.000   36.000  0.09007  0.07733  0.11871
  72.000   36.000  0.08790  0.07416  0.11501
  73.000   36.000  0.08578  0.07115  0.11145
  74.000   36.000  0.08371  0.06828  0.10802
  75.000   36.000  0.08168  0.06554  0.10473
  76.000   36.000  0.07971  0.06293  0.10156
  77.000   36.000  0.07778  0.06044  0.09850
  78.000   36.000  0.07589  0.05807  0.09556
  79.000   36.000  0.07406  0.05581  0.09273
  80.000   36.000  0.07227  0.05365  0.09000
  81.000   36.000  0.07052  0.05158  0.08737
  82.000   36.000  0.06882  0.04961  0.08484
  83.000   36.000  0.06716  0.04773  0.08240
  84.000   36.000  0.06555  0.04594  0.08004
  85.000   36.000  0.06398  0.04422  0.07777
  86.000   36.000  0.06245  0.04258  0.07558
  87.000   36.000  0.06096  0.04101  0.07347
  88.000   36.000  0.05951  0.03951  0.07143
  89.000   36.000  0.05810  0.03807  0.06946
  90.000   36.000  0.05673  0.03670  0.06756
  91.000   36.000  0.05539  0.03538  0.06573
  92.000   36.000  0.05409  0.03412  0.06396
  93.000   36.000  0.05283  0.03292  0.06225
  94.000   36.000  0.05160  0.03176  0.06059
  95.000   36.000  0.05040  0.03066  0.05899
  96.000   36.000  0.04924  0.02960  0.05745
  97.000   36.000  0.04810  0.02858  0.05595
  98.000   36.000  0.04700  0.02760  0.05451
  99.000   36.000  0.04593  0.02667  0.05311
 100.000   36.000  0.04489  0.02577  0.05176
 101.000   36.000  0.04387  0.02491  0.05045
 102.000   36.000  0.04288  0.02408  0.04918
 103.000   36.000  0.04192  0.02329  0.04796
 104.000   36.000  0.04099  0.02252  0.04677
 105.000   36.000  0.04008  0.02179  0.04562
 106.000   36.000  0.03919  0.02109  0.04450
 107.000   36.000  0.03833  0.02041  0.04342
 108.000   36.000  0.03749  0.01976  0.04238
 109.000   36.000  0.03667  0.01913  0.04136
 110.000   36.000  0.03588  0.01853  0.04038
 111.000   36.000  0.03510  0.01795  0.03943
 112.000   36.000  0.03435  0.01740  0.03850
 113.000   36.000  0.03362  0.01686  0.03761
 114.000   36.000  0.03290  0.01634  0.03674
 115.000   36.000  0.03221  0.01585  0.03589
 116.000   36.000  0.03153  0.01537  0.03507
 117.000   36.000  0.03087  0.01491  0.03428
 118.000   36.000  0.03023  0.01446  0.03351
 119.000   36.000  0.02960  0.01403  0.03276
 120.000   36.000  0.02899  0.01362  0.03203
 121.000   36.000  0.02839  0.01322  0.03132
 122.000   36.000  0.02782  0.01284  0.03063
 123.000   36.000  0.02725  0.01247  0.02997
 124.000   36.000  0.02670  0.01211  0.02932
 125.000   36.000  0.02616  0.01176  0.02869
 126.000   36.000  0.02564  0.01143  0.02807
 127.000   36.000  0.02513  0.01111  0.02748
 128.000   36.000  0.02463  0.01080  0.02690
 129.000   36.000  0.02415  0.01049  0.02633
 130.000   36.000  0.02368  0.01020  0.02578
 131.000   36.000  0.02322  0.00992  0.02525
 132.000   36.000  0.02277  0.00965  0.02473
 133.000   36.000  0.02233  0.00939  0.02422
 134.000   36.000  0.02190  0.00914  0.02373
 135.000   36.000  0.02148  0.00889  0.02325
 136.000   36.000  0.02107  0.00866  0.02278
 137.000   36.000  0.02068  0.00843  0.02233
 138.000   36.000  0.02029  0.00820  0.02188
 139.000   36.000  0.01991  0.00799  0.02145
 140.000   36.000  0.01954  0.00778  0.02103
 141.000   36.000  0.01918  0.00758  0.02062
 142.000   36.000  0.01882  0.00738  0.02022
 143.000   36.000  0.01848  0.00720  0.01983
 144.000   36.000  0.01814  0.00701  0.01945
 145.000   36.000  0.01781  0.00684  0.01908
 146.000   36.000  0.01749  0.00666  0.01872
 147.000   36.000  0.01718  0.00650  0.01837
 148.000   36.000  0.01687  0.00634  0.01802
 149.000   36.000  0.01657  0.00618  0.01769
 150.000   36.000  0.01628  0.00603  0.01736
 151.000   36.000  0.01599  0.00588  0.01704
 152.000   36.000  0.01571  0.00574  0.01673
 153.000   36.000  0.01544  0.00560  0.01642
 154.000   36.000  0.01517  0.00546  0.01613
 155.000   36.000  0.01491  0.00533  0.01584
 156.000   36.000  0.01466  0.00521  0.01555
 157.000   36.000  0.01441  0.00508  0.01528
 158.000   36.000  0.01416  0.00496  0.01501
 159.000   36.000  0.01392  0.00485  0.01474
 160.000   36.000  0.01369  0.00474  0.01448
 161.000   36.000  0.01346  0.00463  0.01423
 162.000   36.000  0.01323  0.00452  0.01398
 163.000   36.000  0.01302  0.00442  0.01374
 164.000   36.000  0.01280  0.00432  0.01351
 165.000   36.000  0.01259  0.00422  0.01328
 166.000   36.000  0.01239  0.00412  0.01305
 167.000   36.000  0.01218  0.00403  0.01283
 168.000   36.000  0.01199  0.00394  0.01262
 169.000   36.000  0.01179  0.00385  0.01241
 170.000   36.000  0.01160  0.00377  0.01220
 171.000   36.000  0.01142  0.00369  0.01200
 172.000   36.000  0.01124  0.00360  0.01180
 173.000   36.000  0.01106  0.00353  0.01161
 174.000   36.000  0.01089  0.00345  0.01142
 175.000   36.000  0.01072  0.00338  0.01124
 176.000   36.000  0.01055  0.00330  0.01106
 177.000   36.000  0.01039  0.00323  0.01088
 178.000   36.000  0.01023  0.00317  0.01071
 179.000   36.000  0.01007  0.00310  0.01054
 180.000   36.000  0.00992  0.00303  0.01037
 181.000   36.000  0.00976  0.00297  0.01021
 182.000   36.000  0.00962  0.00291  0.01005
 183.000   36.000  0.00947  0.00285  0.00989
 184.000   36.000  0.00933  0.00279  0.00974
 185.000   36.000  0.00919  0.00273  0.00959
 186.000   36.000  0.00905  0.00268  0.00944
 187.000   36.000  0.00892  0.00262  0.00930
 188.000   36.000  0.00879  0.00257  0.00916
 189.000   36.000  0.00866  0.00252  0.00902
 190.000   36.000  0.00853  0.00247  0.00888
 191.000   36.000  0.00841  0.00242  0.00875
 192.000   36.000  0.00829  0.00237  0.00862
 193.000   36.000  0.00817  0.00232  0.00849
 194.000   36.000  0.00805  0.00228  0.00837
 195.000   36.000  0.00794  0.00223  0.00824
 196.000   36.000  0.00782  0.00219  0.00812
 197.000   36.000  0.00771  0.00215  0.00801
 198.000   36.000  0.00760  0.00211  0.00789
 199.000   36.000  0.00750  0.00207  0.00778
 200.000   36.000  0.00739  0.00203  0.00766
   0.000   37.000 -0.38565  0.00018  0.38565
   1.000   37.000 -0.38805  0.00267  0.38806
   2.000   37.000 -0.39511  0.00687  0.39517
   3.000   37.000 -0.40641  0.01373  0.40664
   4.000   37.000 -0.42130  0.02451  0.42201
   5.000   37.000 -0.43881  0.04029  0.44066
   6.000   37.000 -0.45770  0.06196  0.46187
   7.000   37.000 -0.47644  0.09011  0.48488
   8.000   37.000 -0.49332  0.12486  0.50887
   9.000   37.000 -0.50655  0.16585  0.53301
  10.000   37.000 -0.51441  0.21215  0.55644
  11.000   37.000 -0.51547  0.26230  0.57837
  12.000   37.000 -0.50875  0.31438  0.59805
  13.000   37.000 -0.49384  0.36626  0.61484
  14.000   37.000 -0.47100  0.41578  0.62826
  15.000   37.000 -0.44105  0.46101  0.63801
  16.000   37.000 -0.40528  0.50041  0.64394
  17.000   37.000 -0.36527  0.53297  0.64612
  18.000   37.000 -0.32265  0.55821  0.64475
  19.000   37.000 -0.27900  0.57615  0.64015
  20.000   37.000 -0.23565  0.58719  0.63271
  21.000   37.000 -0.19369  0.59198  0.62286
  22.000   37.000 -0.15390  0.59133  0.61103
  23.000   37.000 -0.11682  0.58610  0.59763
  24.000   37.000 -0.08274  0.57713  0.58303
  25.000   37.000 -0.05180  0.56518  0.56755
  26.000   37.000 -0.02398  0.55094  0.55146
  27.000   37.000  0.00081  0.53500  0.53500
  28.000   37.000  0.02274  0.51787  0.51837
  29.000   37.000  0.04199  0.49996  0.50172
  30.000   37.000  0.05879  0.48159  0.48517
  31.000   37.000  0.07334  0.46305  0.46882
  32.000   37.000  0.08586  0.44454  0.45276
  33.000   37.000  0.09655  0.42623  0.43703
  34.000   37.000  0.10561  0.40824  0.42168
  35.000   37.000  0.11321  0.39068  0.40675
  36.000   37.000  0.11951  0.37361  0.39226
  37.000   37.000  0.12466  0.35708  0.37822
  38.000   37.000  0.12879  0.34113  0.36463
  39.000   37.000  0.13203  0.32577  0.35151
  40.000   37.000  0.13447  0.31102  0.33884
  41.000   37.000  0.13622  0.29687  0.32663
  42.000   37.000  0.13736  0.28332  0.31487
  43.000   37.000  0.13797  0.27037  0.30354
  44.000   37.000  0.13812  0.25800  0.29264
  45.000   37.000  0.13786  0.24619  0.28216
  46.000   37.000  0.13725  0.23493  0.27209
  47.000   37.000  0.13634  0.22420  0.26240
  48.000   37.000  0.13518  0.21398  0.25310
  49.000   37.000  0.13379  0.20424  0.24416
  50.000   37.000  0.13221  0.19498  0.23557
  51.000   37.000  0.13047  0.18616  0.22733
  52.000   37.000  0.12860  0.17777  0.21941
  53.000   37.000  0.12662  0.16979  0.21180
  54.000   37.000  0.12454  0.16220  0.20450
  55.000   37.000  0.12240  0.15498  0.19749
  56.000   37.000  0.12020  0.14811  0.19075
  57.000   37.000  0.11796  0.14158  0.18428
  58.000   37.000  0.11569  0.13537  0.17807
  59.000   37.000  0.11340  0.12946  0.17211
  60.000   37.000  0.11110  0.12384  0.16637
  61.000   37.000  0.10880  0.11850  0.16087
  62.000   37.000  0.10650  0.11341  0.15558
  63.000   37.000  0.10422  0.10857  0.15049
  64.000   37.000  0.10195  0.10396  0.14561
  65.000   37.000  0.09970  0.09957  0.14091
  66.000   37.000  0.09748  0.09540  0.13640
  67.000   37.000  0.09529  0.09142  0.13205
  68.000   37.000  0.09313  0.08764  0.12788
  69.000   37.000  0.09100  0.08403  0.12386
  70.000   37.000  0.08891  0.08060  0.12000
  71.000   37.000  0.08685  0.07732  0.11628
  72.000   37.000  0.08484  0.07420  0.11271
  73.000   37.000  0.08286  0.07122  0.10926
  74.000   37.000  0.08092  0.06839  0.10595
  75.000   37.000  0.07903  0.06568  0.10276
  76.000   37.000  0.07717  0.06310  0.09968
  77.000   37.000  0.07536  0.06063  0.09672
  78.000   37.000  0.07359  0.05828  0.09387
  79.000   37.000  0.07185  0.05604  0.09112
  80.000   37.000  0.07016  0.05389  0.08847
  81.000   37.000  0.06851  0.05184  0.08592
  82.000   37.000  0.06690  0.04989  0.08345
  83.000   37.000  0.06533  0.04801  0.08108
  84.000   37.000  0.06380  0.04623  0.07878
  85.000   37.000  0.06230  0.04452  0.07657
  86.000   37.000  0.06085  0.04288  0.07444
  87.000   37.000  0.05943  0.04132  0.07238
  88.000   37.000  0.05804  0.03982  0.07039
  89.000   37.000  0.05670  0.03839  0.06847
  90.000   37.000  0.05538  0.03701  0.06661
  91.000   37.000  0.05411  0.03570  0.06482
  92.000   37.000  0.05286  0.03444  0.06309
  93.000   37.000  0.05165  0.03323  0.06142
  94.000   37.000  0.05047  0.03208  0.05980
  95.000   37.000  0.04932  0.03097  0.05823
  96.000   37.000  0.04820  0.02991  0.05672
  97.000   37.000  0.04711  0.02889  0.05526
  98.000   37.000  0.04604  0.02791  0.05384
  99.000   37.000  0.04501  0.02697  0.05247
 100.000   37.000  0.04400  0.02607  0.05115
 101.000   37.000  0.04302  0.02521  0.04986
 102.000   37.000  0.04207  0.02438  0.04862
 103.000   37.000  0.04114  0.02358  0.04742
 104.000   37.000  0.04024  0.02281  0.04625
 105.000   37.000  0.03936  0.02207  0.04512
 106.000   37.000  0.03850  0.02137  0.04403
 107.000   37.000  0.03766  0.02069  0.04297
 108.000   37.000  0.03685  0.02003  0.04194
 109.000   37.000  0.03606  0.01940  0.04094
 110.000   37.000  0.03528  0.01879  0.03998
 111.000   37.000  0.03453  0.01821  0.03904
 112.000   37.000  0.03380  0.01765  0.03813
 113.000   37.000  0.03309  0.01711  0.03725
 114.000   37.000  0.03239  0.01659  0.03639
 115.000   37.000  0.03172  0.01609  0.03556
 116.000   37.000  0.03106  0.01560  0.03476
 117.000   37.000  0.03041  0.01514  0.03397
 118.000   37.000  0.02979  0.01469  0.03321
 119.000   37.000  0.02918  0.01426  0.03247
 120.000   37.000  0.02858  0.01384  0.03176
 121.000   37.000  0.02800  0.01344  0.03106
 122.000   37.000  0.02744  0.01305  0.03038
 123.000   37.000  0.02688  0.01267  0.02972
 124.000   37.000  0.02635  0.01231  0.02908
 125.000   37.000  0.02582  0.01196  0.02846
 126.000   37.000  0.02531  0.01162  0.02785
 127.000   37.000  0.02481  0.01130  0.02726
 128.000   37.000  0.02433  0.01098  0.02669
 129.000   37.000  0.02385  0.01068  0.02613
 130.000   37.000  0.02339  0.01038  0.02559
 131.000   37.000  0.02294  0.01010  0.02506
 132.000   37.000  0.02250  0.00983  0.02455
 133.000   37.000  0.02207  0.00956  0.02405
 134.000   37.000  0.02165  0.00930  0.02356
 135.000   37.000  0.02124  0.00906  0.02309
 136.000   37.000  0.02084  0.00881  0.02263
 137.000   37.000  0.02045  0.00858  0.02218
 138.000   37.000  0.02007  0.00836  0.02174
 139.000   37.000  0.01970  0.00814  0.02131
 140.000   37.000  0.01933  0.00793  0.02089
 141.000   37.000  0.01898  0.00772  0.02049
 142.000   37.000  0.01863  0.00753  0.02009
 143.000   37.000  0.01829  0.00733  0.01971
 144.000   37.000  0.01796  0.00715  0.01933
 145.000   37.000  0.01764  0.00697  0.01896
